NCESSCH,ga_full_id,SCHOOL_YEAR,SYSTEM_ID,SYSTEM_NAME,SCHOOL_ID,SCHOOL_NAME,System_School_ID,FAC_SCHTYPE,GRADE_RANGE,LEAID,NAME,OPSTFIPS,STREET,CITY,STATE,ZIP,STFIP,CNTY,NMCNTY,LOCALE,LAT,LON,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,CD,SLDL,SLDU,SCHOOLYEAR
130228001013,660-292,2024.0,660.0,Fulton County,292.0,Palmetto Elementary School,660-292,E,PK-05,1302280,Palmetto Elementary School,13,505 Carlton Rd,Palmetto,GA,30268,13,13121,Fulton County,21,33.5308,-84.6713,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1313,13067,13028,2023-2024
130228002120,660-291,2024.0,660.0,Fulton County,291.0,Creekside High School,660-291,H,09-12,1302280,Creekside High School,13,7405 Herndon Rd,Fairburn,GA,30213,13,13121,Fulton County,21,33.5585,-84.6277,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1313,13067,13035,2023-2024
130228002036,660-289,2024.0,660.0,Fulton County,289.0,Woodland Middle School,660-289,M,06-08,1302280,Woodland Middle School,13,2745 Stone Rd,East Point,GA,30344,13,13121,Fulton County,21,33.6677,-84.4811,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1305,13062,13039,2023-2024
130228001957,660-286,2024.0,660.0,Fulton County,286.0,Ridgeview Charter School,660-286,M,06-08,1302280,Ridgeview Charter School,13,5340 S Trimble Rd,Atlanta,GA,30342,13,13121,Fulton County,12,33.898218,-84.359291,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1305,13054,13014,2023-2024
130228001930,660-284,2024.0,660.0,Fulton County,284.0,Holcomb Bridge Middle School,660-284,M,06-08,1302280,Holcomb Bridge Middle School,13,2700 Holcomb Bridge Rd,Alpharetta,GA,30022,13,13121,Fulton County,13,33.9935,-84.2835,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1307,13051,13014,2023-2024
130228000969,660-276,2024.0,660.0,Fulton County,276.0,Gullatt Elementary School,660-276,E,PK-05,1302280,Gullatt Elementary School,13,6110 Dodson Rd,Union City,GA,30291,13,13121,Fulton County,21,33.588752,-84.537029,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1313,13068,13035,2023-2024
130228000970,660-275,2024.0,660.0,Fulton County,275.0,Nolan Elementary School,660-275,E,PK-05,1302280,Nolan Elementary School,13,2725 Creel Rd,College Park,GA,30349,13,13121,Fulton County,21,33.5723,-84.4806,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1313,13069,13039,2023-2024
130228004147,660-215,2024.0,660.0,Fulton County,215.0,Chattahoochee Hills Charter School,660-215,E,KK-08,1302280,Chattahoochee Hills Charter School,13,9670 Rivertown Rd,Fairburn,GA,30213,13,13121,Fulton County,41,33.581521,-84.702301,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1313,13065,13028,2023-2024
130228002380,660-207,2024.0,660.0,Fulton County,207.0,Dunwoody Springs Elementary School,660-207,E,PK-05,1302280,Dunwoody Springs Elementary School,13,8100 Roberts Dr,Atlanta,GA,30350,13,13121,Fulton County,12,33.9768,-84.3429,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1306,13051,13014,2023-2024
130228003561,660-206,2024.0,660.0,Fulton County,206.0,Oakley Elementary School,660-206,E,PK-05,1302280,Oakley Elementary School,13,7220 Oakley Ter,Union City,GA,30291,13,13121,Fulton County,21,33.5587,-84.527,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1313,13068,13035,2023-2024
130228003364,660-205,2024.0,660.0,Fulton County,205.0,Alpharetta High School,660-205,H,09-12,1302280,Alpharetta High School,13,3595 Webb Bridge Rd,Alpharetta,GA,30005,13,13121,Fulton County,13,34.0753,-84.2553,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1306,13047,13021,2023-2024
130228002885,660-204,2024.0,660.0,Fulton County,204.0,KIPP South Fulton Academy School,660-204,M,05-08,1302280,KIPP South Fulton Academy School,13,1286 Washington Rd,Atlanta,GA,30344,13,13121,Fulton County,21,33.6756,-84.4311,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1305,13063,13036,2023-2024
130228003535,660-406,2024.0,660.0,Fulton County,406.0,Amana Academy School,660-406,E,KK-08,1302280,Amana Academy School,13,285 S Main St,Alpharetta,GA,30009,13,13121,Fulton County,13,34.069218,-84.302681,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1306,13049,13021,2023-2024
130228001627,660-497,2024.0,660.0,Fulton County,497.0,Webb Bridge Middle School,660-497,M,06-08,1302280,Webb Bridge Middle School,13,4455 Webb Bridge Rd,Alpharetta,GA,30005,13,13121,Fulton County,13,34.0675,-84.2315,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1306,13025,13048,2023-2024
130228000987,660-3066,2024.0,660.0,Fulton County,3066.0,Riverwood International Charter School,660-3066,H,09-12,1302280,Riverwood International Charter School,13,5900 Raider Dr,Atlanta,GA,30328,13,13121,Fulton County,12,33.917463,-84.417105,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1305,13053,13006,2023-2024
130228004411,660-1323,2024.0,660.0,Fulton County,1323.0,Global Impact Academy,660-1323,H,09-11,1302280,Global Impact Academy,13,115 Shaw Drive,Fairburn,GA,30213,13,13121,Fulton County,21,33.575148,-84.570988,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1313,13067,13035,2023-2024
130228004243,660-1316,2024.0,660.0,Fulton County,1316.0,Vickery Mill Elementary,660-1316,E,PK-05,1302280,Vickery Mill Elementary,13,1201 Alpharetta St,Roswell,GA,30075,13,13121,Fulton County,13,34.031021,-84.351457,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1306,13053,13014,2023-2024
130228004247,660-1317,2024.0,660.0,Fulton County,1317.0,Wolf Creek Elementary,660-1317,E,PK-05,1302280,Wolf Creek Elementary,13,4440 Derrick Rd,College Park,GA,30349,13,13121,Fulton County,21,33.635843,-84.58646,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1313,13065,13035,2023-2024
130228004259,660-1319,2024.0,660.0,Fulton County,1319.0,Fulton Academy of Science and Technology,660-1319,E,KK-08,1302280,Fulton Academy of Science and Technology,13,11365 Crabapple Rd,Roswell,GA,30075,13,13121,Fulton County,13,34.056795,-84.359813,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1306,13049,13056,2023-2024
130228004225,660-1320,2024.0,660.0,Fulton County,1320.0,Skyview High School,660-1320,H,09-12,1302280,Skyview High School,13,5134 Old National Hwy,College Park,GA,30349,13,13121,Fulton County,21,33.615157,-84.470425,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1313,13063,13039,2023-2024
130228004261,660-1321,2024.0,660.0,Fulton County,1321.0,Wellspring Living,660-1321,H,09-11,1302280,Wellspring Living,13,3965 Roosevelt Hwy,Atlanta,GA,30349,13,13121,Fulton County,21,33.614497,-84.518183,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1313,13068,13039,2023-2024
130228004408,660-1322,2024.0,660.0,Fulton County,1322.0,Innovation Academy,660-1322,H,09-11,1302280,Innovation Academy,13,125 Milton Ave,Alpharetta,GA,30009,13,13121,Fulton County,13,34.076791,-84.299103,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1306,13049,13021,2023-2024
130228004409,660-1325,2024.0,660.0,Fulton County,1325.0,Fulton Academy of Virtual Excellence,660-1325,H,03-12,1302280,Fulton Academy of Virtual Excellence,13,6151 Powers Ferry Road NW,Atlanta,GA,30339,13,13121,Fulton County,12,33.909873,-84.426403,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1305,13053,13006,2023-2024
130228002887,660-501,2024.0,660.0,Fulton County,501.0,Hamilton E. Holmes Elementary,660-501,E,PK-05,1302280,Hamilton E. Holmes Elementary,13,2301 Connally Dr,East Point,GA,30344,13,13121,Fulton County,21,33.6956,-84.4652,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1305,13059,13039,2023-2024
130228001006,660-2058,2024.0,660.0,Fulton County,2058.0,Bethune Elementary School,660-2058,E,PK-05,1302280,Bethune Elementary School,13,5925 Old Carriage Dr,College Park,GA,30349,13,13121,Fulton County,21,33.5931,-84.4816,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1313,13069,13039,2023-2024
130228000998,660-2070,2024.0,660.0,Fulton County,2070.0,Campbell Elementary School,660-2070,E,PK-05,1302280,Campbell Elementary School,13,91 Elder St,Fairburn,GA,30213,13,13121,Fulton County,21,33.5735,-84.5747,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1313,13067,13035,2023-2024
130228000997,660-2550,2024.0,660.0,Fulton County,2550.0,Brookview Elementary School,660-2550,E,PK-05,1302280,Brookview Elementary School,13,3250 Hammarskjold Dr,East Point,GA,30344,13,13121,Fulton County,21,33.6464,-84.4958,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1305,13062,13039,2023-2024
130228002001,660-3056,2024.0,660.0,Fulton County,3056.0,Heards Ferry Elementary School,660-3056,E,PK-05,1302280,Heards Ferry Elementary School,13,6151 Powers Ferry Rd,Atlanta,GA,30339,13,13121,Fulton County,12,33.909873,-84.426403,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1305,13053,13006,2023-2024
130228000991,660-3058,2024.0,660.0,Fulton County,3058.0,Lee Elementary School,660-3058,E,PK-05,1302280,Lee Elementary School,13,4600 Scarborough Rd,College Park,GA,30349,13,13121,Fulton County,21,33.6277,-84.5389,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1313,13061,13039,2023-2024
130228000988,660-3064,2024.0,660.0,Fulton County,3064.0,Parklane Elementary School,660-3064,E,PK-05,1302280,Parklane Elementary School,13,2809 Blount St,East Point,GA,30344,13,13121,Fulton County,21,33.6784,-84.4249,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1305,13063,13036,2023-2024
130228004201,660-1315,2024.0,660.0,Fulton County,1315.0,College Park Elementary,660-1315,E,PK-05,1302280,College Park Elementary,13,2075 Princeton Ave,College Park,GA,30337,13,13121,Fulton County,21,33.65551,-84.456593,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1305,13062,13036,2023-2024
130228003842,660-1310,2024.0,660.0,Fulton County,1310.0,Ison Springs Elementary School,660-1310,E,PK-05,1302280,Ison Springs Elementary School,13,8261 Ison Rd,Sandy Springs,GA,30350,13,13121,Fulton County,12,33.977704,-84.353363,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1306,13053,13014,2023-2024
130228003874,660-1210,2024.0,660.0,Fulton County,1210.0,Birmingham Falls Elementary School,660-1210,E,PK-05,1302280,Birmingham Falls Elementary School,13,14865 Birmingham Hwy,Milton,GA,30004,13,13121,Fulton County,21,34.144806,-84.340906,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1306,13047,13021,2023-2024
130228003913,660-1110,2024.0,660.0,Fulton County,1110.0,Langston Hughes High School,660-1110,H,09-12,1302280,Langston Hughes High School,13,7501 Hall Rd,Fairburn,GA,30213,13,13121,Fulton County,41,33.616588,-84.634033,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1313,13065,13035,2023-2024
130228000974,660-1050,2024.0,660.0,Fulton County,1050.0,Alpharetta Elementary School,660-1050,E,PK-05,1302280,Alpharetta Elementary School,13,192 Mayfield Rd,Alpharetta,GA,30009,13,13121,Fulton County,13,34.0817,-84.3016,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1306,13049,13021,2023-2024
130228003940,660-1010,2024.0,660.0,Fulton County,1010.0,Cliftondale Elementary School,660-1010,E,PK-05,1302280,Cliftondale Elementary School,13,3340 W Stubbs Rd,College Park,GA,30349,13,13121,Fulton County,21,33.657939,-84.61467,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1313,13065,13035,2023-2024
130228003935,660-910,2024.0,660.0,Fulton County,910.0,Johns Creek High School,660-910,H,09-12,1302280,Johns Creek High School,13,5575 State Bridge Rd,Johns Creek,GA,30022,13,13121,Fulton County,21,34.0228,-84.1942,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1307,13050,13048,2023-2024
130228003816,660-909,2024.0,660.0,Fulton County,909.0,Lake Forest Elementary,660-909,E,PK-05,1302280,Lake Forest Elementary,13,5920 Sandy Springs Cir,Atlanta,GA,30328,13,13121,Fulton County,12,33.916913,-84.385252,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1305,13052,13014,2023-2024
130228002564,660-803,2024.0,660.0,Fulton County,803.0,Paul D. West Middle School,660-803,M,06-08,1302280,Paul D. West Middle School,13,2376 Headland Dr,East Point,GA,30344,13,13121,Fulton County,21,33.6886,-84.4656,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1305,13062,13039,2023-2024
130228001015,660-702,2024.0,660.0,Fulton County,702.0,Woodland Elementary School,660-702,E,PK-05,1302280,Woodland Elementary School,13,1130 Spalding Dr,Atlanta,GA,30350,13,13121,Fulton County,12,33.9615,-84.3515,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1306,13051,13014,2023-2024
130228002382,660-701,2024.0,660.0,Fulton County,701.0,Ocee Elementary School,660-701,E,PK-05,1302280,Ocee Elementary School,13,4375 Kimball Bridge Rd,Alpharetta,GA,30022,13,13121,Fulton County,21,34.0533,-84.2317,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1307,13050,13048,2023-2024
130228002124,660-691,2024.0,660.0,Fulton County,691.0,Tri-Cities High School,660-691,H,09-12,1302280,Tri-Cities High School,13,2575 Harris St,East Point,GA,30344,13,13121,Fulton County,21,33.6844,-84.437,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1305,13062,13036,2023-2024
130228000975,660-603,2024.0,660.0,Fulton County,603.0,Sandy Springs Middle School,660-603,M,06-08,1302280,Sandy Springs Middle School,13,8750 Pride Pl,Atlanta,GA,30350,13,13121,Fulton County,12,33.99702,-84.339515,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1306,13051,13014,2023-2024
130228001631,660-597,2024.0,660.0,Fulton County,597.0,Northwestern Middle School,660-597,M,06-08,1302280,Northwestern Middle School,13,12805 Birmingham Hwy,Alpharetta,GA,30004,13,13121,Fulton County,21,34.0962,-84.3369,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1306,13049,13021,2023-2024
130228002123,660-591,2024.0,660.0,Fulton County,591.0,Taylor Road Middle School,660-591,M,06-08,1302280,Taylor Road Middle School,13,5150 Taylor Rd,Alpharetta,GA,30022,13,13121,Fulton County,21,34.0529,-84.2092,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1307,13050,13048,2023-2024
130228003368,660-505,2024.0,660.0,Fulton County,505.0,Sandtown Middle School ,660-505,M,06-08,1302280,Sandtown Middle School,13,5400 Campbellton Rd SW,Atlanta,GA,30331,13,13121,Fulton County,21,33.6998,-84.5611,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1313,13061,13038,2023-2024
130228002561,660-503,2024.0,660.0,Fulton County,503.0,Liberty Point Elementary School,660-503,E,PK-05,1302280,Liberty Point Elementary School,13,9000 Highpoint Rd,Union City,GA,30291,13,13121,Fulton County,21,33.5978,-84.5785,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1313,13067,13035,2023-2024
130198001170,651-296,2024.0,651.0,Effingham County,296.0,Ebenezer Elementary School,651-296,E,PK-05,1301980,Ebenezer Elementary School,13,1198 Ebenezer Rd,Rincon,GA,31326,13,13103,Effingham County,41,32.34771,-81.22536,42340,"Savannah, GA",1,496,"Savannah-Hinesville-Statesboro, GA",1301,13161,13004,2023-2024
130198000888,651-290,2024.0,651.0,Effingham County,290.0,Effingham County Middle School,651-290,M,06-08,1301980,Effingham County Middle School,13,1659 Ga Highway 119 S,Guyton,GA,31312,13,13103,Effingham County,42,32.354,-81.3439,42340,"Savannah, GA",1,496,"Savannah-Hinesville-Statesboro, GA",1312,13159,13004,2023-2024
130174003921,644-810,2024.0,644.0,DeKalb County,810.0,Elizabeth Andrews High School,644-810,H,10-12,1301740,Elizabeth Andrews High School,13,1701 Mountain Industrial Blvd,Stone Mountain,GA,30083,13,13089,DeKalb County,21,33.832661,-84.194543,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1304,13088,13041,2023-2024
130174003914,644-214,2024.0,644.0,DeKalb County,214.0,Dunwoody Elementary School,644-214,E,PK-05,1301740,Dunwoody Elementary School,13,1923 Womack Rd,Dunwoody,GA,30338,13,13089,DeKalb County,13,33.9416,-84.3083,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1304,13080,13040,2023-2024
130174002310,644-200,2024.0,644.0,DeKalb County,200.0,Cedar Grove Middle School,644-200,M,06-08,1301740,Cedar Grove Middle School,13,2300 Wildcat Rd,Decatur,GA,30034,13,13089,DeKalb County,21,33.6873,-84.2957,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1305,13089,13044,2023-2024
130174002370,644-201,2024.0,644.0,DeKalb County,201.0,Freedom Middle School,644-201,M,06-08,1301740,Freedom Middle School,13,505 S Hairston Rd,Stone Mountain,GA,30088,13,13089,DeKalb County,21,33.7819,-84.1966,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1304,13086,13041,2023-2024
130174002537,644-202,2024.0,644.0,DeKalb County,202.0,Lithonia High School,644-202,H,09-12,1301740,Lithonia High School,13,2440 Phillips Rd,Lithonia,GA,30058,13,13089,DeKalb County,21,33.725,-84.1294,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1304,13094,13055,2023-2024
130174002858,644-203,2024.0,644.0,DeKalb County,203.0,Lithonia Middle School,644-203,M,06-08,1301740,Lithonia Middle School,13,2451 Randall Ave,Lithonia,GA,30058,13,13089,DeKalb County,21,33.7148,-84.1107,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1304,13093,13043,2023-2024
130174002859,644-205,2024.0,644.0,DeKalb County,205.0,Redan Middle School,644-205,M,06-08,1301740,Redan Middle School,13,1775 Young Rd,Lithonia,GA,30058,13,13089,DeKalb County,21,33.7415,-84.1572,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1304,13088,13055,2023-2024
130174000681,644-5064,2024.0,644.0,DeKalb County,5064.0,Redan Elementary School,644-5064,E,PK-05,1301740,Redan Elementary School,13,1914 Stone Mountain Lithonia,Lithonia,GA,30058,13,13089,DeKalb County,21,33.7454,-84.1356,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1304,13088,13055,2023-2024
130174000690,644-5055,2024.0,644.0,DeKalb County,5055.0,Dunwoody High School,644-5055,H,09-12,1301740,Dunwoody High School,13,5035 Vermack Rd,Dunwoody,GA,30338,13,13089,DeKalb County,13,33.9455,-84.3153,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1304,13080,13040,2023-2024
130174000672,644-290,2024.0,644.0,DeKalb County,290.0,Sequoyah Middle School,644-290,M,06-08,1301740,Sequoyah Middle School,13,3456 Aztec Rd,Atlanta,GA,30340,13,13089,DeKalb County,21,33.8914,-84.2714,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1304,13080,13040,2023-2024
130174004039,644-215,2024.0,644.0,DeKalb County,215.0,Museum School Avondale Estates,644-215,E,KK-08,1301740,Museum School Avondale Estates,13,3191 Covington Hwy,Avondale Estates,GA,30002,13,13089,DeKalb County,21,33.768903,-84.271127,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1305,13084,13042,2023-2024
130174000646,644-272,2024.0,644.0,DeKalb County,272.0,Rockbridge Elementary School,644-272,E,PK-05,1301740,Rockbridge Elementary School,13,445 Halwick Way,Stone Mountain,GA,30083,13,13089,DeKalb County,21,33.78872,-84.197601,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1304,13087,13041,2023-2024
130174000644,644-276,2024.0,644.0,DeKalb County,276.0,Stone Mountain High School,644-276,H,09-12,1301740,Stone Mountain High School,13,4555 Central Dr,Stone Mountain,GA,30083,13,13089,DeKalb County,21,33.8105,-84.202,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1304,13087,13041,2023-2024
130174003337,644-506,2024.0,644.0,DeKalb County,506.0,Stone Mountain Middle School,644-506,M,06-08,1301740,Stone Mountain Middle School,13,4293 Sarr Pkwy,Stone Mountain,GA,30083,13,13089,DeKalb County,21,33.8327,-84.212,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1304,13087,13041,2023-2024
130174000662,644-575,2024.0,644.0,DeKalb County,575.0,Stone Mill Elementary School,644-575,E,PK-05,1301740,Stone Mill Elementary School,13,4900 Sheila Ln,Stone Mountain,GA,30083,13,13089,DeKalb County,21,33.8156,-84.1895,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1304,13088,13041,2023-2024
130174000732,644-2068,2024.0,644.0,DeKalb County,2068.0,Stone Mountain Elementary School,644-2068,E,PK-05,1301740,Stone Mountain Elementary School,13,6720 James B Rivers Dr,Stone Mountain,GA,30083,13,13089,DeKalb County,21,33.8136,-84.1684,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1304,13088,13041,2023-2024
130174001521,644-197,2024.0,644.0,DeKalb County,197.0,Marbut Elementary School,644-197,E,PK-05,1301740,Marbut Elementary School,13,5776 Marbut Rd,Lithonia,GA,30058,13,13089,DeKalb County,21,33.7307,-84.1524,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1304,13094,13055,2023-2024
130174000653,644-1053,2024.0,644.0,DeKalb County,1053.0,Chapel Hill Elementary School,644-1053,E,PK-05,1301740,Chapel Hill Elementary School,13,3536 Radcliffe Blvd,Decatur,GA,30034,13,13089,DeKalb County,21,33.679,-84.2187,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1304,13084,13010,2023-2024
130174000083,644-193,2024.0,644.0,DeKalb County,193.0,Chapel Hill Middle School,644-193,M,06-08,1301740,Chapel Hill Middle School,13,3535 Dogwood Farm Rd,Decatur,GA,30034,13,13089,DeKalb County,21,33.68,-84.216,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1304,13084,13010,2023-2024
130174002112,644-191,2024.0,644.0,DeKalb County,191.0,Browns Mill Elementary School,644-191,E,PK-05,1301740,Browns Mill Elementary School,13,4863 Browns Mill Rd,Lithonia,GA,30038,13,13089,DeKalb County,21,33.677,-84.1893,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1304,13084,13010,2023-2024
130174002074,644-190,2024.0,644.0,DeKalb County,190.0,Pine Ridge Elementary School,644-190,E,PK-05,1301740,Pine Ridge Elementary School,13,750 Pine Ridge Dr,Stone Mountain,GA,30087,13,13089,DeKalb County,21,33.7734,-84.1205,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1304,13094,13055,2023-2024
130174002031,644-189,2024.0,644.0,DeKalb County,189.0,Peachtree Middle School,644-189,M,06-08,1301740,Peachtree Middle School,13,4664 N Peachtree Rd,Atlanta,GA,30338,13,13089,DeKalb County,13,33.9311,-84.2968,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1304,13080,13040,2023-2024
130174001998,644-188,2024.0,644.0,DeKalb County,188.0,Panola Way Elementary School,644-188,E,PK-05,1301740,Panola Way Elementary School,13,2170 Panola Way Ct,Lithonia,GA,30058,13,13089,DeKalb County,21,33.729,-84.1692,12060,"Atlanta-Sandy Springs-Roswell, GA",1,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1304,13086,13041,2023-2024
